isocode,country,year,rgdpo,pop,rnna,region
CHE,Switzerland,1951,81711.3359375,4.660985426717125,421373.78125,Europe
CHE,Switzerland,1952,81576.65625,4.725762213903346,424711.875,Europe
CHE,Switzerland,1953,84793.9765625,4.7875943463993975,428315.34375,Europe
CHE,Switzerland,1954,90660.4375,4.837649264134148,436268.90625,Europe
CHE,Switzerland,1955,97527.9609375,4.887704181868899,448687.59375,Europe
CHE,Switzerland,1956,104656.2890625,4.95149957349166,464749.59375,Europe
CHE,Switzerland,1957,108602.984375,5.030998230129351,481683.8125,Europe
CHE,Switzerland,1958,104456.9921875,5.102645254259579,490836.28125,Europe
CHE,Switzerland,1959,112616.140625,5.161533200065253,505034.46875,Europe
CHE,Switzerland,1960,122351.3203125,5.262624431098213,526266.5625,Europe
CHE,Switzerland,1961,132931.140625,5.409844529612295,554008.3125,Europe
CHE,Switzerland,1962,139404.40625,5.560990210380213,582205.5,Europe
CHE,Switzerland,1963,145815.890625,5.681710756681731,610492.3125,Europe
CHE,Switzerland,1964,154483.59375,5.777894541897604,641909,Europe
CHE,Switzerland,1965,158097.640625,5.832856437449649,669130.375,Europe
CHE,Switzerland,1966,161869.484375,5.8848741463113186,695344.25,Europe
CHE,Switzerland,1967,167306.6875,5.95063279706079,722787.5,Europe
CHE,Switzerland,1968,173470.875,6.018353770937389,749633.5,Europe
CHE,Switzerland,1969,183341.359375,6.096871032011621,778599.0625,Europe
CHE,Switzerland,1970,195559.84375,6.1508519999999995,817034.125,Europe
CHE,Switzerland,1971,203553.765625,6.202948999999999,860575.8125,Europe
CHE,Switzerland,1972,210137.921875,6.251288,905544.625,Europe
CHE,Switzerland,1973,216349.515625,6.292533,950274.75,Europe
CHE,Switzerland,1974,219349.359375,6.322013,989538.875,Europe
CHE,Switzerland,1975,198754.5,6.337025,1015770.5625,Europe
CHE,Switzerland,1976,196496.953125,6.335973999999999,1033773.25,Europe
CHE,Switzerland,1977,200587.703125,6.321815,1053085.125,Europe
CHE,Switzerland,1978,204055.953125,6.3020439999999995,1076688.875,Europe
CHE,Switzerland,1979,211264.34375,6.286915,1103012.875,Europe
CHE,Switzerland,1980,221685.46875,6.283831999999999,1136645.625,Europe
CHE,Switzerland,1981,221734.25,6.2959249999999995,1170110,Europe
CHE,Switzerland,1982,220509.203125,6.321409,1198111.75,Europe
CHE,Switzerland,1983,222584.765625,6.356745,1228494.125,Europe
CHE,Switzerland,1984,225376.125,6.396134,1260719.75,Europe
CHE,Switzerland,1985,230982.578125,6.435423999999999,1295458.875,Europe
CHE,Switzerland,1986,244761.34375,6.473044,1335565,Europe
CHE,Switzerland,1987,249693.609375,6.510597,1376961.125,Europe
CHE,Switzerland,1988,254687.171875,6.550725,1424677.5,Europe
CHE,Switzerland,1989,266441.03125,6.59737,1475153.5,Europe
CHE,Switzerland,1990,281175.21875,6.652868,1528351,Europe
CHE,Switzerland,1991,277248.375,6.718827999999999,1575374.5,Europe
CHE,Switzerland,1992,279157.125,6.7929059999999994,1610313.125,Europe
CHE,Switzerland,1993,283409.8125,6.868931,1640136.625,Europe
CHE,Switzerland,1994,291435.375,6.938415,1673864.25,Europe
CHE,Switzerland,1995,296645.78125,6.995521,1712706.875,Europe
CHE,Switzerland,1996,300729.0625,7.0380329999999995,1748797.375,Europe
CHE,Switzerland,1997,313280.78125,7.068508,1788017.375,Europe
CHE,Switzerland,1998,322787.1875,7.0917699999999995,1835602.875,Europe
CHE,Switzerland,1999,334009.15625,7.1150269999999995,1882516.375,Europe
CHE,Switzerland,2000,338564.625,7.143761,1930225.5,Europe
CHE,Switzerland,2001,337628.90625,7.179169,1972397.625,Europe
CHE,Switzerland,2002,338812.71875,7.220377,2012134.5,Europe
CHE,Switzerland,2003,345368.84375,7.268358999999999,2048881.5,Europe
CHE,Switzerland,2004,358520.78125,7.3237369999999995,2090502.75,Europe
CHE,Switzerland,2005,389669.3125,7.386816,2137228.75,Europe
CHE,Switzerland,2006,417287.875,7.457958,2188282.75,Europe
CHE,Switzerland,2007,460970.21875,7.536982,2242594,Europe
CHE,Switzerland,2008,495490.09375,7.622821,2294729.75,Europe
CHE,Switzerland,2009,487747.65625,7.7138979999999995,2333139.5,Europe
CHE,Switzerland,2010,505411.15625,7.808675,2372450.75,Europe
CHE,Switzerland,2011,557177,7.906992,2415263,Europe
CHE,Switzerland,2012,575031.5625,8.008011999999999,2460768,Europe
CHE,Switzerland,2013,573934.1875,8.108877999999999,2503214.25,Europe
CHE,Switzerland,2014,588873.625,8.206002,2550385.75,Europe
CHE,Switzerland,2015,592828.6875,8.296775,2599618.75,Europe
CHE,Switzerland,2016,603778.375,8.379916999999999,2651874.75,Europe
CHE,Switzerland,2017,622558.4375,8.455803999999999,2707659,Europe
CHE,Switzerland,2018,636190.75,8.525611,2760667,Europe
CHE,Switzerland,2019,646919.625,8.591365,2813310.25,Europe
CZE,Czech Republic,1950,NA,NA,NA,Europe
CZE,Czech Republic,1951,NA,NA,NA,Europe
CZE,Czech Republic,1952,NA,NA,NA,Europe
CZE,Czech Republic,1953,NA,NA,NA,Europe
CZE,Czech Republic,1954,NA,NA,NA,Europe
CZE,Czech Republic,1955,NA,NA,NA,Europe
CZE,Czech Republic,1956,NA,NA,NA,Europe
CZE,Czech Republic,1957,NA,NA,NA,Europe
CZE,Czech Republic,1958,NA,NA,NA,Europe
CZE,Czech Republic,1959,NA,NA,NA,Europe
CZE,Czech Republic,1960,NA,NA,NA,Europe
CZE,Czech Republic,1961,NA,NA,NA,Europe
CZE,Czech Republic,1962,NA,NA,NA,Europe
CZE,Czech Republic,1963,NA,NA,NA,Europe
CZE,Czech Republic,1964,NA,NA,NA,Europe
CZE,Czech Republic,1965,NA,NA,NA,Europe
CZE,Czech Republic,1966,NA,NA,NA,Europe
CZE,Czech Republic,1967,NA,NA,NA,Europe
CZE,Czech Republic,1968,NA,NA,NA,Europe
CZE,Czech Republic,1969,NA,NA,NA,Europe
CZE,Czech Republic,1970,NA,NA,NA,Europe
CZE,Czech Republic,1971,NA,NA,NA,Europe
CZE,Czech Republic,1972,NA,NA,NA,Europe
CZE,Czech Republic,1973,NA,NA,NA,Europe
CZE,Czech Republic,1974,NA,NA,NA,Europe
CZE,Czech Republic,1975,NA,NA,NA,Europe
CZE,Czech Republic,1976,NA,NA,NA,Europe
CZE,Czech Republic,1977,NA,NA,NA,Europe
CZE,Czech Republic,1978,NA,NA,NA,Europe
CZE,Czech Republic,1979,NA,NA,NA,Europe
CZE,Czech Republic,1980,NA,NA,NA,Europe
CZE,Czech Republic,1981,NA,NA,NA,Europe
CZE,Czech Republic,1982,NA,NA,NA,Europe
CZE,Czech Republic,1983,NA,NA,NA,Europe
CZE,Czech Republic,1984,NA,NA,NA,Europe
CZE,Czech Republic,1985,NA,NA,NA,Europe
CZE,Czech Republic,1986,NA,NA,NA,Europe
CZE,Czech Republic,1987,NA,NA,NA,Europe
CZE,Czech Republic,1988,NA,NA,NA,Europe
CZE,Czech Republic,1989,NA,NA,NA,Europe
CZE,Czech Republic,1990,250625.65625,10.340874999999999,1492635.875,Europe
CZE,Czech Republic,1991,211435.640625,10.346452,1514733.5,Europe
CZE,Czech Republic,1992,209714.078125,10.353028,1544642.875,Europe
CZE,Czech Republic,1993,212731.359375,10.35869,1562538.125,Europe
CZE,Czech Republic,1994,224292.59375,10.360968999999999,1579200.25,Europe
CZE,Czech Republic,1995,232851.015625,10.358193,1608112.25,Europe
CZE,Czech Republic,1996,243425.28125,10.350309,1641952.875,Europe
CZE,Czech Republic,1997,234766.3125,10.338339,1666628.75,Europe
CZE,Czech Republic,1998,225792.234375,10.323247,1686516.75,Europe
CZE,Czech Republic,1999,224739.140625,10.306410999999999,1701862.5,Europe
CZE,Czech Republic,2000,231523.203125,10.289373,1720886.75,Europe
CZE,Czech Republic,2001,242380.28125,10.271008,1741832.75,Europe
CZE,Czech Republic,2002,238087.015625,10.252260999999999,1760798.375,Europe
CZE,Czech Republic,2003,249011.453125,10.239136,1779304.25,Europe
CZE,Czech Republic,2004,256095.25,10.239438999999999,1799458.125,Europe
CZE,Czech Republic,2005,279153.0625,10.258167,1822855.625,Europe
CZE,Czech Republic,2006,285493.875,10.298613999999999,1848645.375,Europe
CZE,Czech Republic,2007,310792.03125,10.357538,1884566.375,Europe
CZE,Czech Republic,2008,327105.0625,10.425265999999999,1917497.125,Europe
CZE,Czech Republic,2009,314229.5,10.488154999999999,1936198.75,Europe
CZE,Czech Republic,2010,318896.5625,10.536518,1954053.375,Europe
CZE,Czech Republic,2011,328852.28125,10.566517,1971427.125,Europe
CZE,Czech Republic,2012,327438.34375,10.581292999999999,1983902.5,Europe
CZE,Czech Republic,2013,323381.625,10.586533,1992603.625,Europe
CZE,Czech Republic,2014,338200.46875,10.591108,2003524.125,Europe
CZE,Czech Republic,2015,347158.625,10.601397,2023414.25,Europe
CZE,Czech Republic,2016,355307.875,10.618857,2036326.5,Europe
CZE,Czech Republic,2017,378600.09375,10.641034,2053144.875,Europe
CZE,Czech Republic,2018,391695.15625,10.665676999999999,2079011.25,Europe
CZE,Czech Republic,2019,401072.21875,10.689209,2104492.75,Europe
DEU,Germany,1950,359301.8125,68.73409731172204,1514741.75,Europe
DEU,Germany,1951,397637.375,69.07386747802838,1620344.375,Europe
DEU,Germany,1952,434206.21875,69.44882094557944,1744896.125,Europe
DEU,Germany,1953,471546.1875,69.8468948682342,1869393.875,Europe
DEU,Germany,1954,512388.25,70.26406829727897,2015616.125,Europe
DEU,Germany,1955,583818.125,70.6943098096432,2218325,Europe
DEU,Germany,1956,629113.75,71.13962987968375,2418936,Europe
DEU,Germany,1957,664996.8125,71.60505469329273,2616619,Europe
DEU,Germany,1958,687191,72.09762091071907,2809026.5,Europe
DEU,Germany,1959,745472.125,72.62537042939016,3038630,Europe
DEU,Germany,1960,816785.8125,73.19634514673335,3321992.25,Europe
DEU,Germany,1961,849921.375,73.80953982557024,3600909.75,Europe
DEU,Germany,1962,881025.5,74.45691256847344,3879828.5,Europe
DEU,Germany,1963,901191.375,75.11534292033927,4140539.25,Europe
DEU,Germany,1964,968410.125,75.75768947735037,4446448.5,Europe
DEU,Germany,1965,1017249.25,76.36183702158145,4768211.5,Europe
DEU,Germany,1966,1045583.8125,76.91974365560516,5067440,Europe
DEU,Germany,1967,1037976.5625,77.43040414224308,5298976.5,Europe
DEU,Germany,1968,1098684,77.883766109711,5571299,Europe
DEU,Germany,1969,1181869.75,78.2687719490463,5895913.5,Europe
DEU,Germany,1970,1239866.625,78.578385,6255861.5,Europe
DEU,Germany,1971,1278896.625,78.78993899999999,6633715.5,Europe
DEU,Germany,1972,1340240.125,78.90181799999999,7009817.5,Europe
DEU,Germany,1973,1414862.375,78.93245499999999,7370950.5,Europe
DEU,Germany,1974,1438005.125,78.909807,7662537.5,Europe
DEU,Germany,1975,1437515.25,78.856039,7915187,Europe
DEU,Germany,1976,1515613.25,78.781733,8179124,Europe
DEU,Germany,1977,1572340.125,78.68732299999999,8459396,Europe
DEU,Germany,1978,1626621.75,78.57358599999999,8759330,Europe
DEU,Germany,1979,1701693.625,78.438164,9082789,Europe
DEU,Germany,1980,1725220,78.28309999999999,9405265,Europe
DEU,Germany,1981,1689161.375,78.107857,9679897,Europe
DEU,Germany,1982,1650756.875,77.926011,9911905,Europe
DEU,Germany,1983,1650723.375,77.770213,10154795,Europe
DEU,Germany,1984,1666047.875,77.682295,10390023,Europe
DEU,Germany,1985,1668138.75,77.69159499999999,10619198,Europe
DEU,Germany,1986,1800300,77.806147,10856632,Europe
DEU,Germany,1987,1879877.625,78.015731,11096055,Europe
DEU,Germany,1988,1979925.375,78.307525,11357135,Europe
DEU,Germany,1989,2064584.25,78.660303,11654764,Europe
DEU,Germany,1990,2221450.25,79.053984,11994386,Europe
DEU,Germany,1991,2344616.25,79.49083499999999,12352928,Europe
DEU,Germany,1992,2428830,79.96315899999999,12723940,Europe
DEU,Germany,1993,2454800,80.428556,13036701,Europe
DEU,Germany,1994,2551067,80.832937,13370675,Europe
DEU,Germany,1995,2642739.75,81.13865899999999,13694340,Europe
DEU,Germany,1996,2678939.75,81.323664,14006530,Europe
DEU,Germany,1997,2767329.5,81.39925099999999,14313491,Europe
DEU,Germany,1998,2862586,81.402673,14640344,Europe
DEU,Germany,1999,2978213,81.389927,14985024,Europe
DEU,Germany,2000,3035471.75,81.400882,15329394,Europe
DEU,Germany,2001,3076616,81.453885,15626026,Europe
DEU,Germany,2002,3065723,81.535122,15849997,Europe
DEU,Germany,2003,3140563.5,81.61438,16049977,Europe
DEU,Germany,2004,3231047.25,81.646474,16240581,Europe
DEU,Germany,2005,3391866.5,81.602741,16430068,Europe
DEU,Germany,2006,3470312,81.47222599999999,16668043,Europe
DEU,Germany,2007,3665398.5,81.27783,16914972,Europe
DEU,Germany,2008,3750630.75,81.065752,17154732,Europe
DEU,Germany,2009,3498118,80.89996099999999,17295962,Europe
DEU,Germany,2010,3672402,80.827002,17477198,Europe
DEU,Germany,2011,3861188.25,80.855632,17712054,Europe
DEU,Germany,2012,3830993.25,80.972628,17933932,Europe
DEU,Germany,2013,3839727.75,81.17436699999999,18135414,Europe
DEU,Germany,2014,3973957.75,81.450378,18358108,Europe
DEU,Germany,2015,3931076.75,81.78741099999999,18586276,Europe
DEU,Germany,2016,4048522.75,82.19376799999999,18837422,Europe
DEU,Germany,2017,4236518.5,82.65840899999999,19098608,Europe
DEU,Germany,2018,4263030.5,83.12441799999999,19377568,Europe
DEU,Germany,2019,4275312,83.517045,19665420,Europe
DNK,Denmark,1950,45009.8203125,4.273152246017139,203497.859375,Europe
DNK,Denmark,1951,44230.96875,4.305788637747277,206158.671875,Europe
DNK,Denmark,1952,45167.421875,4.336184196663657,208901.09375,Europe
DNK,Denmark,1953,48024.5625,4.371481726446841,214274.09375,Europe
DNK,Denmark,1954,49626.140625,4.408220507226483,220242.234375,Europe
DNK,Denmark,1955,49440.99609375,4.441237129689551,224170.46875,Europe
DNK,Denmark,1956,50474.4296875,4.468722039043072,229793.984375,Europe
DNK,Denmark,1957,53023.12109375,4.49009272371251,236845.875,Europe
DNK,Denmark,1958,54031.98046875,4.517407316414017,242210.234375,Europe
DNK,Denmark,1959,58538.71484375,4.548927346895658,253099.78125,Europe
DNK,Denmark,1960,62189.9453125,4.583308410884669,266627.125,Europe
DNK,Denmark,1961,66130.2578125,4.612140109898238,280517.46875,Europe
DNK,Denmark,1962,69306.84375,4.649240992467457,296389.625,Europe
DNK,Denmark,1963,70440.2578125,4.685939221663287,308810.03125,Europe
DNK,Denmark,1964,76187.46875,4.722549668607098,327463.03125,Europe
DNK,Denmark,1965,79516.078125,4.760497840739281,347702.65625,Europe
DNK,Denmark,1966,81621.2890625,4.799917796825146,366773.125,Europe
DNK,Denmark,1967,86031.3671875,4.8412384294981985,386514.3125,Europe
DNK,Denmark,1968,90940.2421875,4.8697528720031125,407700.5,Europe
DNK,Denmark,1969,96764.8046875,4.893151612940657,433575.84375,Europe
DNK,Denmark,1970,98012.0546875,4.931241,458623.25,Europe
DNK,Denmark,1971,100734.203125,4.961761999999999,483244.3125,Europe
DNK,Denmark,1972,104950.8515625,4.990546,511135.46875,Europe
DNK,Denmark,1973,108959.984375,5.0172479999999995,540517.3125,Europe
DNK,Denmark,1974,107304.625,5.041418999999999,565338.0625,Europe
DNK,Denmark,1975,105588.6484375,5.062729,584858.625,Europe
DNK,Denmark,1976,111504.4296875,5.0812669999999995,610327.0625,Europe
DNK,Denmark,1977,114321.3515625,5.097045,634304.6875,Europe
DNK,Denmark,1978,117542.4375,5.10969,658214.75,Europe
DNK,Denmark,1979,122231.5234375,5.118707,681154.1875,Europe
DNK,Denmark,1980,122870.7890625,5.123945,698406.625,Europe
DNK,Denmark,1981,118541.96875,5.125298,707356.1875,Europe
DNK,Denmark,1982,120455.3515625,5.123349,718675.3125,Europe
DNK,Denmark,1983,121519.65625,5.119606999999999,730999.5,Europe
DNK,Denmark,1984,124052.625,5.116058,746678.8125,Europe
DNK,Denmark,1985,125943.359375,5.114243,766690.1875,Europe
DNK,Denmark,1986,135211.921875,5.114656999999999,793217.8125,Europe
DNK,Denmark,1987,138454.03125,5.117277,819179.4375,Europe
DNK,Denmark,1988,138433.875,5.122440999999999,840295.25,Europe
DNK,Denmark,1989,139260.84375,5.130361,861370.375,Europe
DNK,Denmark,1990,143015.421875,5.141115,880296.75,Europe
DNK,Denmark,1991,143543.71875,5.154908,896235.3125,Europe
DNK,Denmark,1992,149179.140625,5.17165,910231.4375,Europe
DNK,Denmark,1993,148057.609375,5.190742,921281.625,Europe
DNK,Denmark,1994,154709.8125,5.211334,934758.625,Europe
DNK,Denmark,1995,159860.34375,5.232704,952295.5625,Europe
DNK,Denmark,1996,165846.34375,5.25486,971622.0625,Europe
DNK,Denmark,1997,174630.671875,5.277711,995462.375,Europe
DNK,Denmark,1998,180018.109375,5.3003789999999995,1021406.4375,Europe
DNK,Denmark,1999,188659.21875,5.321774,1044748.3125,Europe
DNK,Denmark,2000,199781.796875,5.341194,1071185.75,Europe
DNK,Denmark,2001,199670.375,5.358061999999999,1095497,Europe
DNK,Denmark,2002,199138.921875,5.372801,1116560,Europe
DNK,Denmark,2003,202979.078125,5.3869679999999995,1137349.5,Europe
DNK,Denmark,2004,213716.546875,5.402761,1159359.125,Europe
DNK,Denmark,2005,233303.5,5.421702,1184293.5,Europe
DNK,Denmark,2006,242721,5.444286,1217829.375,Europe
DNK,Denmark,2007,249906.09375,5.469920999999999,1249991.625,Europe
DNK,Denmark,2008,265509.15625,5.497729,1277722.125,Europe
DNK,Denmark,2009,254246.046875,5.526388,1293352.75,Europe
DNK,Denmark,2010,271409.96875,5.554844,1303744.75,Europe
DNK,Denmark,2011,277400.34375,5.582978,1314236.875,Europe
DNK,Denmark,2012,275497.21875,5.6109029999999995,1327063.5,Europe
DNK,Denmark,2013,270459.78125,5.638145,1341262.875,Europe
DNK,Denmark,2014,271095.53125,5.664196,1356723.375,Europe
DNK,Denmark,2015,270172.65625,5.688695,1374837.125,Europe
DNK,Denmark,2016,279456.8125,5.711348999999999,1397733.125,Europe
DNK,Denmark,2017,296195.75,5.732273999999999,1422378.375,Europe
DNK,Denmark,2018,298718.46875,5.752126,1449596.125,Europe
DNK,Denmark,2019,311838,5.771876,1477716,Europe
ESP,Spain,1950,108286.5390625,28.068984973292938,640897.75,Europe
ESP,Spain,1951,127579.4453125,28.304081794061457,670740.1875,Europe
ESP,Spain,1952,133807.109375,28.555995500663812,694461.625,Europe
ESP,Spain,1953,128874.875,28.810309166696562,719757.5625,Europe
ESP,Spain,1954,145643.015625,29.06664887161253,758050.5625,Europe
ESP,Spain,1955,153548.828125,29.325035600748542,801294.875,Europe
ESP,Spain,1956,164795.96875,29.585488431683537,850274.6875,Europe
ESP,Spain,1957,171876.03125,29.84801690320698,901391.0625,Europe
ESP,Spain,1958,179108.203125,30.11264772392939,958375.0625,Europe
ESP,Spain,1959,174970.328125,30.379394248156025,990159.5625,Europe
ESP,Spain,1960,195168.234375,30.647762366592385,1031461.5625,Europe
ESP,Spain,1961,218095.046875,30.910525492336763,1097891.625,Europe
ESP,Spain,1962,239322.1875,31.164745678232716,1186315.625,Europe
ESP,Spain,1963,262195.5,31.436578285004217,1282822.375,Europe
ESP,Spain,1964,275742.875,31.747672549230078,1384215.625,Europe
ESP,Spain,1965,291361.90625,32.09139519671357,1506266.75,Europe
ESP,Spain,1966,313410.5625,32.458940017016914,1644525.75,Europe
ESP,Spain,1967,328975.125,32.85732183591561,1775669.25,Europe
ESP,Spain,1968,351810.46875,33.246431951450454,1915861.5,Europe
ESP,Spain,1969,384544.3125,33.573288111394874,2086379.625,Europe
ESP,Spain,1970,400203.59375,33.883749,2245714.75,Europe
ESP,Spain,1971,419289.25,34.267466,2390138,Europe
ESP,Spain,1972,453695.125,34.664234,2563363,Europe
ESP,Spain,1973,487830.8125,35.069431,2763126.5,Europe
ESP,Spain,1974,511476.875,35.476423,2970636.25,Europe
ESP,Spain,1975,514225.46875,35.879208999999996,3151051.25,Europe
ESP,Spain,1976,538079.125,36.276752,3319836.5,Europe
ESP,Spain,1977,561171.4375,36.666767,3478564.75,Europe
ESP,Spain,1978,577867.125,37.040396,3623816,Europe
ESP,Spain,1979,585078.9375,37.38681,3751188.25,Europe
ESP,Spain,1980,606797.5,37.698195999999996,3876985.75,Europe
ESP,Spain,1981,576843.875,37.971972,3994108.5,Europe
ESP,Spain,1982,558108.8125,38.209693,4109549,Europe
ESP,Spain,1983,546578.0625,38.413317,4217586.5,Europe
ESP,Spain,1984,537538.125,38.586708,4309228,Europe
ESP,Spain,1985,530387.4375,38.733875999999995,4413386,Europe
ESP,Spain,1986,564509.0625,38.855626,4539508,Europe
ESP,Spain,1987,605318.75,38.954496999999996,4692446,Europe
ESP,Spain,1988,648282.0625,39.038692,4876375.5,Europe
ESP,Spain,1989,690651,39.118561,5088939.5,Europe
ESP,Spain,1990,728396.125,39.202525,5312205.5,Europe
ESP,Spain,1991,762168.75,39.299081,5528980,Europe
ESP,Spain,1992,781061.75,39.410857,5718562,Europe
ESP,Spain,1993,791382.6875,39.533725,5866663,Europe
ESP,Spain,1994,825072.6875,39.660069,6017056.5,Europe
ESP,Spain,1995,868225.625,39.787419,6189095,Europe
ESP,Spain,1996,899520.0625,39.908958999999996,6362833.5,Europe
ESP,Spain,1997,969856.625,40.035292999999996,6548293,Europe
ESP,Spain,1998,1035463.875,40.20156,6765434.5,Europe
ESP,Spain,1999,1080920.5,40.45447,7011161,Europe
ESP,Spain,2000,1151572.75,40.824754,7275641,Europe
ESP,Spain,2001,1185868.75,41.319427,7545500,Europe
ESP,Spain,2002,1226799.625,41.919585,7823400,Europe
ESP,Spain,2003,1244541.375,42.596453,8124989.5,Europe
ESP,Spain,2004,1289801.625,43.308344999999996,8439837,Europe
ESP,Spain,2005,1427946.25,44.019123,8782042,Europe
ESP,Spain,2006,1557340.625,44.728564999999996,9153330,Europe
ESP,Spain,2007,1660385.5,45.429075999999995,9534233,Europe
ESP,Spain,2008,1687736.75,46.068811,9868220,Europe
ESP,Spain,2009,1628010.25,46.583565,10076962,Europe
ESP,Spain,2010,1622292.375,46.931014999999995,10251348,Europe
ESP,Spain,2011,1614883.5,47.08424,10379542,Europe
ESP,Spain,2012,1603927.75,47.06306,10466117,Europe
ESP,Spain,2013,1574605.5,46.930555,10531074,Europe
ESP,Spain,2014,1578475.5,46.777924999999996,10610865,Europe
ESP,Spain,2015,1669676.25,46.671926,10707766,Europe
ESP,Spain,2016,1738080.25,46.634139999999995,10807956,Europe
ESP,Spain,2017,1815914.875,46.647428,10934969,Europe
ESP,Spain,2018,1849504.75,46.692858,11086746,Europe
ESP,Spain,2019,1886595.25,46.736776,11244754,Europe
EST,Estonia,1950,NA,NA,NA,Europe
EST,Estonia,1951,NA,NA,NA,Europe
EST,Estonia,1952,NA,NA,NA,Europe
EST,Estonia,1953,NA,NA,NA,Europe
EST,Estonia,1954,NA,NA,NA,Europe
EST,Estonia,1955,NA,NA,NA,Europe
EST,Estonia,1956,NA,NA,NA,Europe
EST,Estonia,1957,NA,NA,NA,Europe
EST,Estonia,1958,NA,NA,NA,Europe
EST,Estonia,1959,NA,NA,NA,Europe
EST,Estonia,1960,NA,NA,NA,Europe
EST,Estonia,1961,NA,NA,NA,Europe
EST,Estonia,1962,NA,NA,NA,Europe
EST,Estonia,1963,NA,NA,NA,Europe
EST,Estonia,1964,NA,NA,NA,Europe
EST,Estonia,1965,NA,NA,NA,Europe
EST,Estonia,1966,NA,NA,NA,Europe
EST,Estonia,1967,NA,NA,NA,Europe
EST,Estonia,1968,NA,NA,NA,Europe
EST,Estonia,1969,NA,NA,NA,Europe
EST,Estonia,1970,NA,NA,NA,Europe
EST,Estonia,1971,NA,NA,NA,Europe
EST,Estonia,1972,NA,NA,NA,Europe
EST,Estonia,1973,NA,NA,NA,Europe
EST,Estonia,1974,NA,NA,NA,Europe
EST,Estonia,1975,NA,NA,NA,Europe
EST,Estonia,1976,NA,NA,NA,Europe
EST,Estonia,1977,NA,NA,NA,Europe
EST,Estonia,1978,NA,NA,NA,Europe
EST,Estonia,1979,NA,NA,NA,Europe
EST,Estonia,1980,NA,NA,NA,Europe
EST,Estonia,1981,NA,NA,NA,Europe
EST,Estonia,1982,NA,NA,NA,Europe
EST,Estonia,1983,NA,NA,NA,Europe
EST,Estonia,1984,NA,NA,NA,Europe
EST,Estonia,1985,NA,NA,NA,Europe
EST,Estonia,1986,NA,NA,NA,Europe
EST,Estonia,1987,NA,NA,NA,Europe
EST,Estonia,1988,NA,NA,NA,Europe
EST,Estonia,1989,NA,NA,NA,Europe
EST,Estonia,1990,19404.123046875,1.565246,94979.21875,Europe
EST,Estonia,1991,19549.029296875,1.548219,96551.6171875,Europe
EST,Estonia,1992,15346.1396484375,1.520813,95692.90625,Europe
EST,Estonia,1993,14608.9482421875,1.4880609999999999,95098.984375,Europe
EST,Estonia,1994,14098.3779296875,1.457093,94826.984375,Europe
EST,Estonia,1995,15416.9990234375,1.4330239999999999,94751.234375,Europe
EST,Estonia,1996,16587.37890625,1.4177359999999999,95361.8203125,Europe
EST,Estonia,1997,16856.13671875,1.409673,96909.0546875,Europe
EST,Estonia,1998,16649.70703125,1.4063489999999998,99605.9609375,Europe
EST,Estonia,1999,16470.48046875,1.403789,101315.1015625,Europe
EST,Estonia,2000,18203.150390625,1.399112,103625.921875,Europe
EST,Estonia,2001,19155.50390625,1.39173,106549.671875,Europe
EST,Estonia,2002,20390.423828125,1.3827319999999999,110838.46875,Europe
EST,Estonia,2003,21755.271484375,1.372909,116242.515625,Europe
EST,Estonia,2004,22754.521484375,1.363565,121656.71875,Europe
EST,Estonia,2005,27508.767578125,1.355648,128291.453125,Europe
EST,Estonia,2006,29743.650390625,1.3493629999999999,137137.375,Europe
EST,Estonia,2007,33259.4765625,1.344296,146647.328125,Europe
EST,Estonia,2008,33808.23046875,1.3400729999999998,153469.21875,Europe
EST,Estonia,2009,30109.826171875,1.3361349999999999,155004.390625,Europe
EST,Estonia,2010,31773.455078125,1.332101,156427.8125,Europe
EST,Estonia,2011,35455.7734375,1.327709,160791.640625,Europe
EST,Estonia,2012,37414.0078125,1.323159,166207.765625,Europe
EST,Estonia,2013,37724.66796875,1.319062,171385.265625,Europe
EST,Estonia,2014,38474.625,1.316277,175910.96875,Europe
EST,Estonia,2015,37508.921875,1.3153249999999999,179917.640625,Europe
EST,Estonia,2016,38599.81640625,1.3165099999999998,184361.03125,Europe
EST,Estonia,2017,40876.81640625,1.3193899999999998,189562.15625,Europe
EST,Estonia,2018,42704.83203125,1.3229199999999999,194930.5,Europe
EST,Estonia,2019,44876.34765625,1.325648,201492.765625,Europe
FIN,Finland,1950,26417.30078125,4.01417332837253,95755.9296875,Europe
FIN,Finland,1951,29712.3671875,4.0526235342994505,103384.0703125,Europe
FIN,Finland,1952,30395.44140625,4.095880374065516,112086.671875,Europe
FIN,Finland,1953,30171.87890625,4.144844822941855,118135.890625,Europe
FIN,Finland,1954,33443.75390625,4.192407436420188,126646.6328125,Europe
FIN,Finland,1955,36169.1953125,4.240470432561025,136294.234375,Europe
FIN,Finland,1956,36821.09375,4.287332128340356,146069.484375,Europe
FIN,Finland,1957,37139,4.329687515370918,155037.625,Europe
FIN,Finland,1958,37210.40234375,4.365534585538326,163034.859375,Europe
FIN,Finland,1959,40042.9765625,4.400480680434603,172409.171875,Europe
FIN,Finland,1960,44111.265625,4.435426297866508,184722.890625,Europe
FIN,Finland,1961,48514.75,4.466871623982752,198142.984375,Europe
FIN,Finland,1962,49507.00390625,4.497351039673188,210257.96875,Europe
FIN,Finland,1963,50012.0625,4.529259028766499,220085.71875,Europe
